0.004046869,0.031624665,0.227355862,0.907079,0.907937433,0.924620474
0.003790162,0.028820168,0.227378115,0.908291791,0.90930432,0.927562543
0.003542768,0.028740302,0.227414269,0.909684512,0.910862811,0.930767223
0.003304687,0.028584444,0.227310774,0.911261703,0.912680818,0.934040453
0.003075919,0.028440763,0.227414261,0.913103465,0.914739061,0.938065887
0.002856465,0.028297947,0.227541263,0.915214778,0.917117536,0.942908222
0.002646323,0.028161309,0.227696391,0.917660232,0.919880488,0.948550498
0.002445495,0.028030885,0.227885528,0.922025963,0.923107708,0.936433579
0.00225398,0.027840395,0.228116098,0.923034378,0.926866875,0.973312512
0.002071778,0.027475781,0.228404463,0.924295965,0.931390588,1.010167234
0.001898889,0.027360215,0.228615777,0.926583237,0.936741123,1.044432125
0.001735313,0.027253203,0.229131137,0.929738011,0.943170318,1.079315424
0.001581051,0.027152641,0.229704529,0.93389796,0.950963981,1.116518808
0.001436101,0.027058683,0.230402376,0.939615198,0.960503978,1.154628636
0.001300465,0.026736736,0.231073659,0.947231006,0.972308428,1.195743158
0.001174141,0.026656599,0.232126691,0.957135845,0.987092037,1.243180075
0.001057131,0.028837454,0.233302114,0.970484809,1.005858995,1.296087787
0.000949434,0.028774647,0.234998681,0.988369804,1.02756291,1.300859041
0.000851051,0.028719785,0.237245309,1.012031084,1.047876807,1.326259343
0.00076198,0.028674251,0.24027909,1.037804394,1.068819962,1.340471351
0.000682222,0.028414809,0.244465818,1.064698792,1.090428479,1.348300388
0.000611778,0.028391022,0.2503979,1.092552108,1.112695903,1.348193315
0.000550646,0.026095172,0.259077579,1.121747921,1.135754548,1.331686726
0.000498828,0.028630319,0.270133708,1.152107756,1.159636772,1.290481419
0.000456323,0.028665225,0.284188363,1.178340941,1.18422184,1.318636742
0.000423131,0.028733706,0.304796769,1.205322614,1.209526156,1.348885458
0.000399253,0.028853079,0.336292419,1.2332153,1.235558706,1.375548948
0.000384687,0.029049857,0.357717243,1.262116033,1.262333347,1.323483725
0.000379434,0.029408713,0.369814254,1.290098075,1.769477847,1.769477847
0.000383495,0.030093531,0.382381926,1.317878888,1.318137141,1.403745512
0.000396869,0.031562319,0.395404382,1.347147334,1.347200804,1.37775365
0.000419556,0.035402994,0.408960305,1.377066118,1.923603335,1.923603335
0.000451556,0.049650294,0.423045555,1.407021506,1.978694318,1.978694318
0.000492869,0.153881933,0.437677306,1.440061181,1.441277883,2.064087078
0.000543495,0.155903257,0.452885258,1.474892227,2.094815335,2.094815335
0.000603434,0.158049267,0.468698016,1.50979013,1.509796449,1.59646428
0.000672687,0.160318093,0.485141902,1.54598924,1.546090055,1.795306837
0.000751253,0.162718156,0.502248558,1.583363448,2.288238357,2.288238357
0.000839131,0.165253219,0.520061555,1.620534168,2.3586876,2.3586876
0.000936323,0.167928128,0.538613036,1.660379945,1.660730487,3.315711496
0.001042828,0.170749669,0.557948399,1.694900798,2.496135335,2.496135335
