0,0.008109144,0.371729898,0.594556496,0.594556496,1
0,0.008109144,0.371729753,0.609998389,0.61034235,1
0,0.008109144,0.371729607,0.629108773,0.62945206,1
0,0.008109144,0.37172946,0.648654615,0.648654615,1
0,0.008109144,0.371729409,0.671820036,0.671820036,1
0,0.008109144,0.371729259,0.689766428,0.689766428,1
0,0.008109144,0.371729108,0.706166933,0.706166933,1
0,0.008109144,0.371728955,0.721219372,0.724995041,1
0,0.008109144,0.3717288,0.729044765,0.744711707,1
0,0.008109144,0.371728751,0.737101427,0.764798255,1
0,0.008109144,0.371728593,0.738195344,0.785170442,1
0,0.008109144,0.371728434,0.738195075,0.805893772,1
0,0.008109144,0.371728273,0.738195245,0.826975464,1
0,0.008109144,0.37172811,0.738195416,0.848387569,1
0,0.008109144,0.371727946,0.738195589,0.870140514,1
0,0.008109144,0.371727783,0.738195763,0.898784697,1
0,0.008109144,0.371727615,0.738195938,0.920798595,1
0,0.008109144,0.371727446,0.738196115,0.943143247,1
0,0.008109144,0.371727275,0.738196294,0.965864227,1
0,0.008109144,0.371727202,0.738196474,0.988932419,1
0,0.008109144,0.371727028,0.73819567,1.012420855,1.012420855
0,0.008109144,0.371726851,0.738195397,1.03305909,1.03305909
0,0.008109144,0.371726672,0.738195149,1.061313947,1.061313947
0,0.008109144,0.371726499,0.738195337,1.087676336,1.087676336
0,0.008109144,0.371726404,0.738195526,1.109786154,1.109786154
0,0.008109144,0.37172622,0.738195718,1.111254245,1.111254245
0,0.008109144,0.371726033,0.738195911,1.111254234,1.111254234
0,0.008109144,0.371725845,0.738196106,1.111254223,1.111254223
0,0.008109144,0.371725762,0.738196303,1.111254213,1.111254213
0,0.008109144,0.371725788,0.738196501,1.111254202,1.111254202
0,0.008109144,0.371725814,0.7381967,1.11125419,1.11125419
0,0.008109144,0.37172584,0.738195402,1.111254179,1.111254179
0,0.008109144,0.371725866,0.738195158,1.111254168,1.111254168
0,0.008109144,0.371725892,0.738195208,1.111254157,1.111254157
0,0.008109144,0.371725918,0.738195186,1.111254141,1.111254141
0,0.008109144,0.371725944,0.738195164,1.111254129,1.111254129
0,0.008109144,0.37172597,0.738195588,1.111254117,1.111254117
0,0.008109144,0.371725996,0.738195565,1.111254094,1.111254094
0,0.008109144,0.371726022,0.738195543,1.111254095,1.111254095
0,0.008109144,0.371726048,0.738195521,1.111254096,1.111254096
0,0.008109144,0.371726074,0.738195499,1.111254097,1.111254097
