0,0.013609167,0.426205439,0.827002002,0.835468063,1
0,0.013609167,0.426204685,0.826437857,0.835557204,1
0,0.013609167,0.426203958,0.825872011,0.83560391,1
0,0.013609167,0.426201633,0.825306174,0.836189598,1
0,0.013609167,0.426201242,0.824740473,0.836223886,1
0,0.013609167,0.426200851,0.824171261,0.836252086,1
0,0.013609167,0.426200461,0.823597449,0.836276487,1
0,0.013609167,0.42620007,0.823018825,0.836306833,1
0,0.013609167,0.426199679,0.822434743,0.835969819,1
0,0.013609167,0.426199289,0.821840162,0.836559601,1
0,0.013609167,0.426199259,0.821236146,0.836644546,1
0,0.013609167,0.426192622,0.820621203,0.836729724,1
0,0.013609167,0.426192622,0.819993141,0.836814883,1
0,0.013609167,0.426193678,0.81934988,0.836900228,1
0,0.013609167,0.426191751,0.818689468,0.836985558,1
0,0.013609167,0.426191597,0.81801198,0.837070809,1
0,0.013609167,0.426191259,0.817312168,0.837159755,1
0,0.013609167,0.426189836,0.816590616,0.839594236,1
0,0.013609167,0.426189261,0.815845342,0.836852863,1
0,0.013609167,0.426188674,0.815072807,0.834023081,1
0,0.013609167,0.426188099,0.814270973,0.831121194,1
0,0.013609167,0.426187525,0.813440147,0.82814053,1
0,0.013609167,0.42618695,0.812574623,0.825079207,1
0,0.013609167,0.426186376,0.811673318,0.821920316,1
0,0.013609167,0.426185801,0.810735394,0.81866896,1
0,0.013609167,0.426185227,0.809754524,0.81532494,1
0,0.013609167,0.426184653,0.808733701,0.811882742,1
0,0.013609167,0.426186317,0.807665516,0.808346607,1
0,0.013609167,0.426189135,0.803471832,1,1
0,0.013609167,0.426192006,0.800379178,0.80097956,1
0,0.013609167,0.426199768,0.796782254,0.797137278,1
0,0.013609167,0.426202704,0.792953474,1,1
0,0.013609167,0.426205666,0.78914095,1,1
0,0.013609167,0.426208632,0.786194348,0.786611218,1
0,0.013609167,0.426211614,0.783361859,1,1
0,0.013609167,0.426214578,0.780171127,0.780187155,1
0,0.013609167,0.426217534,0.776905782,0.776995992,1
0,0.013609167,0.426220458,0.77354697,1,1
0,0.013609167,0.426223316,0.769645801,1,1
0,0.013609167,0.426226148,0.765945933,0.765995498,1
0,0.013609167,0.426228909,0.762806566,1,1
